54.0000	88.0000
54.1000	66.0000
54.2000	58.0000
54.3000	39.0000
54.4000	18.0000
54.5000	19.0000
54.6000	112.0000
54.7000	146.0000
54.8000	176.0000
54.9000	214.0000
55.0000	213.0000
55.1000	171.0000
55.2000	171.0000
55.3000	166.0000
55.4000	95.0000
55.5000	42.0000
55.6000	67.0000
55.7000	99.0000
55.8000	115.0000
55.9000	99.0000
56.0000	108.0000
56.1000	91.0000
56.2000	82.0000
56.3000	80.0000
56.4000	40.0000
56.5000	165.0000
56.6000	907.0000
56.7000	1029.0000
56.8000	1457.0000
56.9000	1892.0000
57.0000	1708.0000
57.1000	1558.0000
57.2000	1453.0000
57.3000	1126.0000
57.4000	778.0000
57.5000	38.0000
57.6000	49.0000
57.7000	64.0000
57.8000	97.0000
57.9000	112.0000
58.0000	116.0000
58.1000	111.0000
58.2000	95.0000
58.3000	83.0000
58.4000	68.0000
58.5000	386.0000
58.6000	2916.0000
58.7000	3412.0000
58.8000	5196.0000
58.9000	6212.0000
59.0000	5881.0000
59.1000	5250.0000
59.2000	5100.0000
59.3000	4645.0000
59.4000	3662.0000
59.5000	267.0000
59.6000	808.0000
59.7000	1107.0000
59.8000	1634.0000
59.9000	1896.0000
60.0000	1733.0000
60.1000	1626.0000
60.2000	1491.0000
60.3000	1525.0000
60.4000	1175.0000
60.5000	72.0000
60.6000	182.0000
60.7000	187.0000
60.8000	230.0000
60.9000	299.0000
61.0000	249.0000
61.1000	236.0000
61.2000	225.0000
61.3000	221.0000
61.4000	82.0000
61.5000	3.0000
61.6000	8.0000
61.7000	6.0000
61.8000	16.0000
61.9000	19.0000
62.0000	11.0000
62.1000	15.0000
62.2000	9.0000
62.3000	13.0000
62.4000	10.0000
62.5000	38.0000
62.6000	57.0000
62.7000	63.0000
62.8000	64.0000
62.9000	70.0000
63.0000	61.0000
63.1000	84.0000
63.2000	49.0000
63.3000	34.0000
63.4000	7.0000
63.5000	9.0000
63.6000	17.0000
63.7000	22.0000
63.8000	25.0000
63.9000	14.0000
64.0000	23.0000
611.0000	781.0000
611.1000	830.0000
611.2000	969.0000
611.3000	935.0000
611.4000	805.0000
611.5000	815.0000
611.6000	854.0000
611.7000	825.0000
611.8000	1146.0000
611.9000	1746.0000
612.0000	2362.0000
612.1000	3732.0000
612.2000	4926.0000
612.3000	6278.0000
612.4000	6898.0000
612.5000	7577.0000
612.6000	8475.0000
612.7000	7725.0000
612.8000	8140.0000
612.9000	7266.0000
613.0000	6544.0000
613.1000	5668.0000
613.2000	5181.0000
613.3000	4062.0000
613.4000	3374.0000
613.5000	2924.0000
613.6000	2486.0000
613.7000	1910.0000
613.8000	2038.0000
613.9000	2458.0000
614.0000	3234.0000
614.1000	4305.0000
614.2000	6359.0000
614.3000	7484.0000
614.4000	7752.0000
614.5000	7674.0000
614.6000	7326.0000
614.7000	5809.0000
614.8000	4734.0000
614.9000	2970.0000
615.0000	1746.0000
615.1000	1846.0000
615.2000	2364.0000
615.3000	2612.0000
615.4000	2713.0000
615.5000	2976.0000
615.6000	3055.0000
615.7000	3149.0000
615.8000	4406.0000
615.9000	7759.0000
616.0000	13496.0000
616.1000	21608.0000
616.2000	34675.0000
616.3000	42303.0000
616.4000	43657.0000
616.5000	45361.0000
616.6000	45113.0000
616.7000	37381.0000
616.8000	29604.0000
616.9000	19745.0000
617.0000	10034.0000
617.1000	9701.0000
617.2000	12276.0000
617.3000	14930.0000
617.4000	16416.0000
617.5000	17765.0000
617.6000	19487.0000
617.7000	18706.0000
617.8000	18496.0000
617.9000	19310.0000
618.0000	19036.0000
618.1000	20239.0000
618.2000	25337.0000
618.3000	27999.0000
618.4000	27353.0000
618.5000	27966.0000
618.6000	26277.0000
618.7000	23137.0000
618.8000	22850.0000
618.9000	19108.0000
619.0000	15622.0000
619.1000	14955.0000
619.2000	13807.0000
619.3000	12316.0000
619.4000	10378.0000
619.5000	9195.0000
619.6000	8214.0000
619.7000	7197.0000
619.8000	6435.0000
619.9000	5430.0000
620.0000	3679.0000
620.1000	3446.0000
620.2000	3434.0000
620.3000	3122.0000
620.4000	2519.0000
620.5000	1852.0000
620.6000	1764.0000
620.7000	1554.0000
620.8000	1586.0000
620.9000	1377.0000
621.0000	1490.0000
902.0000	365.0000
902.1000	325.0000
902.2000	310.0000
902.3000	361.0000
902.4000	297.0000
902.5000	288.0000
902.6000	287.0000
902.7000	304.0000
902.8000	299.0000
902.9000	264.0000
903.0000	233.0000
903.1000	211.0000
903.2000	174.0000
903.3000	236.0000
903.4000	229.0000
903.5000	209.0000
903.6000	227.0000
903.7000	228.0000
903.8000	242.0000
903.9000	283.0000
904.0000	416.0000
904.1000	502.0000
904.2000	892.0000
904.3000	1220.0000
904.4000	1508.0000
904.5000	1760.0000
904.6000	2016.0000
904.7000	1976.0000
904.8000	1696.0000
904.9000	1432.0000
905.0000	936.0000
905.1000	564.0000
905.2000	559.0000
905.3000	691.0000
905.4000	765.0000
905.5000	1033.0000
905.6000	1479.0000
905.7000	1913.0000
905.8000	2706.0000
905.9000	4956.0000
906.0000	7818.0000
906.1000	11502.0000
906.2000	18884.0000
906.3000	26529.0000
906.4000	36824.0000
906.5000	43529.0000
906.6000	49498.0000
906.7000	51914.0000
906.8000	43081.0000
906.9000	33703.0000
907.0000	24628.0000
907.1000	12930.0000
907.2000	11725.0000
907.3000	15968.0000
907.4000	18653.0000
907.5000	23651.0000
907.6000	25848.0000
907.7000	27285.0000
907.8000	25411.0000
907.9000	20066.0000
908.0000	13981.0000
908.1000	9082.0000
908.2000	7936.0000
908.3000	8410.0000
908.4000	9753.0000
908.5000	10770.0000
908.6000	11107.0000
908.7000	11599.0000
908.8000	10128.0000
908.9000	8901.0000
909.0000	6418.0000
909.1000	3781.0000
909.2000	3417.0000
909.3000	3149.0000
909.4000	3322.0000
909.5000	3132.0000
909.6000	3115.0000
909.7000	3172.0000
909.8000	2746.0000
909.9000	2294.0000
910.0000	1531.0000
910.1000	1000.0000
910.2000	908.0000
910.3000	936.0000
910.4000	784.0000
910.5000	855.0000
910.6000	879.0000
910.7000	983.0000
910.8000	938.0000
910.9000	926.0000
911.0000	896.0000
911.1000	1109.0000
911.2000	1203.0000
911.3000	1832.0000
911.4000	1839.0000
911.5000	2165.0000
911.6000	2231.0000
911.7000	2192.0000
911.8000	1699.0000
911.9000	1450.0000
912.0000	1001.0000
1250.0000	34.0000
1250.1000	33.0000
1250.2000	26.0000
1250.3000	30.0000
1250.4000	33.0000
1250.5000	40.0000
1250.6000	37.0000
1250.7000	32.0000
1250.8000	30.0000
1250.9000	38.0000
1251.0000	28.0000
1251.1000	23.0000
1251.2000	27.0000
1251.3000	31.0000
1251.4000	23.0000
1251.5000	24.0000
1251.6000	25.0000
1251.7000	35.0000
1251.8000	36.0000
1251.9000	31.0000
1252.0000	37.0000
1252.1000	28.0000
1252.2000	33.0000
1252.3000	46.0000
1252.4000	45.0000
1252.5000	60.0000
1252.6000	83.0000
1252.7000	102.0000
1252.8000	117.0000
1252.9000	135.0000
1253.0000	122.0000
1253.1000	111.0000
1253.2000	92.0000
1253.3000	83.0000
1253.4000	53.0000
1253.5000	52.0000
1253.6000	63.0000
1253.7000	68.0000
1253.8000	105.0000
1253.9000	169.0000
1254.0000	226.0000
1254.1000	286.0000
1254.2000	592.0000
1254.3000	781.0000
1254.4000	1211.0000
1254.5000	1546.0000
1254.6000	2379.0000
1254.7000	2958.0000
1254.8000	4032.0000
1254.9000	4127.0000
1255.0000	4594.0000
1255.1000	3860.0000
1255.2000	2977.0000
1255.3000	2445.0000
1255.4000	1682.0000
1255.5000	1656.0000
1255.6000	1865.0000
1255.7000	2541.0000
1255.8000	2943.0000
1255.9000	3298.0000
1256.0000	3374.0000
1256.1000	2895.0000
