54.0000	55.0000
54.1000	56.0000
54.2000	46.0000
54.3000	32.0000
54.4000	21.0000
54.5000	37.0000
54.6000	92.0000
54.7000	179.0000
54.8000	213.0000
54.9000	312.0000
55.0000	312.0000
55.1000	297.0000
55.2000	296.0000
55.3000	224.0000
55.4000	192.0000
55.5000	50.0000
55.6000	58.0000
55.7000	96.0000
55.8000	112.0000
55.9000	108.0000
56.0000	107.0000
56.1000	117.0000
56.2000	101.0000
56.3000	79.0000
56.4000	28.0000
56.5000	242.0000
56.6000	3002.0000
56.7000	4321.0000
56.8000	6382.0000
56.9000	8039.0000
57.0000	8112.0000
57.1000	7467.0000
57.2000	6673.0000
57.3000	6730.0000
57.4000	4821.0000
57.5000	161.0000
57.6000	116.0000
57.7000	199.0000
57.8000	280.0000
57.9000	324.0000
58.0000	385.0000
58.1000	306.0000
58.2000	340.0000
58.3000	270.0000
58.4000	209.0000
58.5000	596.0000
58.6000	8839.0000
58.7000	15018.0000
58.8000	22096.0000
58.9000	27306.0000
59.0000	28282.0000
59.1000	26382.0000
59.2000	24772.0000
59.3000	19971.0000
59.4000	16031.0000
59.5000	677.0000
59.6000	291.0000
59.7000	595.0000
59.8000	848.0000
59.9000	1124.0000
60.0000	1192.0000
60.1000	1040.0000
60.2000	1069.0000
60.3000	767.0000
60.4000	821.0000
60.5000	50.0000
60.6000	66.0000
60.7000	105.0000
60.8000	160.0000
60.9000	163.0000
61.0000	147.0000
61.1000	163.0000
61.2000	127.0000
61.3000	96.0000
61.4000	73.0000
61.5000	9.0000
61.6000	4.0000
61.7000	4.0000
61.8000	19.0000
61.9000	10.0000
62.0000	14.0000
62.1000	8.0000
62.2000	14.0000
62.3000	7.0000
62.4000	9.0000
62.5000	44.0000
62.6000	57.0000
62.7000	86.0000
62.8000	126.0000
62.9000	111.0000
63.0000	98.0000
63.1000	79.0000
63.2000	95.0000
63.3000	67.0000
63.4000	16.0000
63.5000	19.0000
63.6000	17.0000
63.7000	25.0000
63.8000	30.0000
63.9000	39.0000
64.0000	38.0000
611.0000	191.0000
611.1000	275.0000
611.2000	254.0000
611.3000	270.0000
611.4000	293.0000
611.5000	216.0000
611.6000	219.0000
611.7000	170.0000
611.8000	180.0000
611.9000	186.0000
612.0000	212.0000
612.1000	255.0000
612.2000	355.0000
612.3000	365.0000
612.4000	354.0000
612.5000	352.0000
612.6000	389.0000
612.7000	310.0000
612.8000	272.0000
612.9000	208.0000
613.0000	189.0000
613.1000	175.0000
613.2000	203.0000
613.3000	226.0000
613.4000	202.0000
613.5000	206.0000
613.6000	278.0000
613.7000	279.0000
613.8000	414.0000
613.9000	799.0000
614.0000	1517.0000
614.1000	2446.0000
614.2000	3938.0000
614.3000	4796.0000
614.4000	5265.0000
614.5000	5583.0000
614.6000	5257.0000
614.7000	4438.0000
614.8000	3543.0000
614.9000	2831.0000
615.0000	1347.0000
615.1000	1119.0000
615.2000	1370.0000
615.3000	1782.0000
615.4000	1807.0000
615.5000	1828.0000
615.6000	2082.0000
615.7000	2011.0000
615.8000	2473.0000
615.9000	4735.0000
616.0000	8059.0000
616.1000	13114.0000
616.2000	21491.0000
616.3000	25990.0000
616.4000	28670.0000
616.5000	29595.0000
616.6000	29953.0000
616.7000	26733.0000
616.8000	21472.0000
616.9000	14896.0000
617.0000	7745.0000
617.1000	6381.0000
617.2000	7465.0000
617.3000	9646.0000
617.4000	10328.0000
617.5000	10403.0000
617.6000	10136.0000
617.7000	9622.0000
617.8000	7344.0000
617.9000	5462.0000
618.0000	2287.0000
618.1000	1703.0000
618.2000	2115.0000
618.3000	2635.0000
618.4000	3263.0000
618.5000	4044.0000
618.6000	5060.0000
618.7000	5508.0000
618.8000	6042.0000
618.9000	6139.0000
619.0000	6124.0000
619.1000	6909.0000
619.2000	7394.0000
619.3000	6919.0000
619.4000	6393.0000
619.5000	5036.0000
619.6000	5125.0000
619.7000	4926.0000
619.8000	3939.0000
619.9000	3280.0000
620.0000	2071.0000
620.1000	2019.0000
620.2000	1927.0000
620.3000	1569.0000
620.4000	1324.0000
620.5000	992.0000
620.6000	958.0000
620.7000	880.0000
620.8000	889.0000
620.9000	993.0000
621.0000	1241.0000
902.0000	163.0000
902.1000	122.0000
902.2000	143.0000
902.3000	189.0000
902.4000	188.0000
902.5000	214.0000
902.6000	226.0000
902.7000	254.0000
902.8000	230.0000
902.9000	216.0000
903.0000	170.0000
903.1000	164.0000
903.2000	205.0000
903.3000	153.0000
903.4000	204.0000
903.5000	137.0000
903.6000	171.0000
903.7000	163.0000
903.8000	229.0000
903.9000	313.0000
904.0000	468.0000
904.1000	667.0000
904.2000	1041.0000
904.3000	1532.0000
904.4000	1899.0000
904.5000	2343.0000
904.6000	2797.0000
904.7000	2956.0000
904.8000	2591.0000
904.9000	1993.0000
905.0000	1475.0000
905.1000	787.0000
905.2000	702.0000
905.3000	842.0000
905.4000	1073.0000
905.5000	1341.0000
905.6000	1708.0000
905.7000	1886.0000
905.8000	2506.0000
905.9000	3796.0000
906.0000	5659.0000
906.1000	7754.0000
906.2000	13596.0000
906.3000	19036.0000
906.4000	25687.0000
906.5000	30761.0000
906.6000	35888.0000
906.7000	37967.0000
906.8000	35251.0000
906.9000	27029.0000
907.0000	21428.0000
907.1000	11593.0000
907.2000	9040.0000
907.3000	11127.0000
907.4000	13005.0000
907.5000	16089.0000
907.6000	18097.0000
907.7000	19329.0000
907.8000	19088.0000
907.9000	14510.0000
908.0000	10053.0000
908.1000	6086.0000
908.2000	4080.0000
908.3000	4322.0000
908.4000	4947.0000
908.5000	5697.0000
908.6000	6188.0000
908.7000	6839.0000
908.8000	6325.0000
908.9000	5298.0000
909.0000	3850.0000
909.1000	2157.0000
909.2000	1592.0000
909.3000	1569.0000
909.4000	1697.0000
909.5000	1935.0000
909.6000	1994.0000
909.7000	2079.0000
909.8000	2043.0000
909.9000	1563.0000
910.0000	1245.0000
910.1000	826.0000
910.2000	516.0000
910.3000	585.0000
910.4000	620.0000
910.5000	609.0000
910.6000	625.0000
910.7000	651.0000
910.8000	677.0000
910.9000	707.0000
911.0000	761.0000
911.1000	879.0000
911.2000	1091.0000
911.3000	1597.0000
911.4000	1813.0000
911.5000	2074.0000
911.6000	2314.0000
911.7000	2176.0000
911.8000	2032.0000
911.9000	1570.0000
912.0000	1155.0000
1540.0000	21.0000
1540.1000	18.0000
1540.2000	5.0000
1540.3000	22.0000
1540.4000	10.0000
1540.5000	11.0000
1540.6000	23.0000
1540.7000	8.0000
1540.8000	11.0000
1540.9000	20.0000
1541.0000	14.0000
1541.1000	12.0000
1541.2000	22.0000
1541.3000	8.0000
1541.4000	12.0000
1541.5000	19.0000
1541.6000	14.0000
1541.7000	16.0000
1541.8000	9.0000
1541.9000	18.0000
1542.0000	12.0000
1542.1000	21.0000
1542.2000	16.0000
1542.3000	22.0000
1542.4000	13.0000
1542.5000	20.0000
1542.6000	13.0000
1542.7000	26.0000
1542.8000	26.0000
1542.9000	44.0000
1543.0000	30.0000
1543.1000	56.0000
1543.2000	52.0000
1543.3000	39.0000
1543.4000	33.0000
1543.5000	26.0000
1543.6000	18.0000
1543.7000	29.0000
1543.8000	34.0000
1543.9000	36.0000
1544.0000	39.0000
1544.1000	47.0000
1544.2000	55.0000
1544.3000	113.0000
1544.4000	124.0000
1544.5000	202.0000
1544.6000	279.0000
1544.7000	355.0000
1544.8000	573.0000
1544.9000	856.0000
1545.0000	1150.0000
1545.1000	1298.0000
1545.2000	1700.0000
1545.3000	1791.0000
1545.4000	1294.0000
1545.5000	1052.0000
1545.6000	874.0000
1545.7000	526.0000
1545.8000	667.0000
1545.9000	865.0000
1546.0000	992.0000
1546.1000	1286.0000
1546.2000	1427.0000
1546.3000	1381.0000
1546.4000	1239.0000
1546.5000	962.0000
1546.6000	662.0000
1546.7000	386.0000
1546.8000	392.0000
1546.9000	452.0000
1547.0000	513.0000
1547.1000	627.0000
1547.2000	706.0000
1547.3000	779.0000
1547.4000	523.0000
1547.5000	425.0000
1547.6000	309.0000
1547.7000	188.0000
1547.8000	172.0000
1547.9000	182.0000
1548.0000	179.0000
