54	171
54.1	147
54.2	169
54.3	133
54.4	134
54.5	105
54.6	610
54.7	969
54.8	1435
54.9	1441
55	1334
55.1	1565
55.2	1412
55.3	1066
55.4	981
55.5	472
55.6	195
55.7	226
55.8	269
55.9	333
56	297
56.1	294
56.2	269
56.3	376
56.4	494
56.5	718
56.6	7537
56.7	12889
56.8	19193
56.9	17400
57	21821
57.1	20787
57.2	17706
57.3	13350
57.4	12004
57.5	5115
57.6	696
57.7	766
57.8	960
57.9	893
58	931
58.1	993
58.2	1030
58.3	1205
58.4	3074
58.5	9319
58.6	38083
58.7	80568
58.8	108226
58.9	118330
59	116532
59.1	113349
59.2	115590
59.3	91123
59.4	82972
59.5	54734
59.6	4480
59.7	3441
59.8	4633
59.9	4733
60	5165
60.1	5516
60.2	4451
60.3	3636
60.4	2992
60.5	1686
60.6	303
60.7	343
60.8	478
60.9	492
61	472
61.1	536
61.2	437
61.3	380
61.4	301
61.5	105
61.6	24
61.7	34
61.8	45
61.9	47
62	32
62.1	36
62.2	37
62.3	24
62.4	21
62.5	30
62.6	44
62.7	62
62.8	94
62.9	79
63	95
63.1	102
63.2	67
63.3	68
63.4	65
63.5	60
63.6	53
63.7	75
63.8	61
63.9	87
64	71
170	38
170.1	36
170.2	33
170.3	26
170.4	17
170.5	12
170.6	12
170.7	30
170.8	78
170.9	107
171	92
171.1	99
171.2	85
171.3	87
171.4	79
171.5	48
171.6	60
171.7	21
171.8	21
171.9	13
172	20
172.1	22
172.2	35
172.3	29
172.4	38
172.5	19
172.6	24
172.7	135
172.8	734
172.9	1026
173	1235
173.1	1352
173.2	1453
173.3	1392
173.4	1398
173.5	1000
173.6	717
173.7	201
173.8	140
173.9	129
174	162
174.1	172
174.2	212
174.3	177
174.4	203
174.5	123
174.6	161
174.7	1081
174.8	8996
174.9	19782
175	24409
175.1	26388
175.2	30644
175.3	26666
175.4	29286
175.5	23742
175.6	18204
175.7	5584
175.8	2073
175.9	2186
176	2639
176.1	2772
176.2	2906
176.3	2874
176.4	2889
176.5	2339
176.6	1750
176.7	540
176.8	311
176.9	342
177	434
177.1	427
177.2	531
177.3	449
177.4	457
177.5	388
177.6	270
177.7	114
177.8	65
177.9	40
178	60
178.1	65
178.2	66
178.3	57
178.4	48
178.5	33
178.6	33
178.7	25
178.8	47
178.9	45
179	62
179.1	50
179.2	62
179.3	60
179.4	50
179.5	37
179.6	27
179.7	14
179.8	16
179.9	19
180	18
611	331
611.1	324
611.2	349
611.3	385
611.4	332
611.5	274
611.6	247
611.7	242
611.8	192
611.9	202
612	181
612.1	261
612.2	296
612.3	395
612.4	415
612.5	428
612.6	470
612.7	460
612.8	450
612.9	300
613	220
613.1	195
613.2	222
613.3	259
613.4	222
613.5	221
613.6	233
613.7	201
613.8	217
613.9	269
614	649
614.1	1770
614.2	3063
614.3	3720
614.4	4618
614.5	5400
614.6	5971
614.7	5577
614.8	4904
614.9	3386
615	1894
615.1	1701
615.2	1439
615.3	1721
615.4	1800
615.5	2111
615.6	2186
615.7	2268
615.8	2293
615.9	2407
616	3125
616.1	10480
616.2	22508
616.3	33058
616.4	41675
